"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"656c0f1618254f26a3af602e","hi friends,,,,this is akhil dimrii,,,(akhiii),,,,,i am a studnt of gradutation,,,i am doing bsc it ,,,,,i am new in pan.networld,,,hopee u alll ar with mee,,,,","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"female","7c9ee6195a02ee2685f5b06e32f8eaf2","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","Some industries absolutely must use mobile marketing to survive, but using it well can be difficult. There are such a variety of options available that you must educate yourself to be fully able to choose the right options. Here are some excellent tips for successful mobile marketing techniques.A...","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,4,2,"male","8e5aae42da57679eccd5806bb976ddba","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","My daughter was in a fabulous play last night about a pageant. There were many kids involved in the production. Many of the kids were getting the sets ready for each act. Plenty of singing occurred throughout the night. All of the girls had a really great time.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,1,4,"Female","10872","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","I took a stroll on the beach to clear my head. The receding tide reminded me my vacation was coming to an end and I was sad. On the Keys, I can view the houses that set on the beach. Reality is setting in that the trip went by really fast. Surprisingly the traffic wasn't too bad today.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,2,3,"Female","4309","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","Hi friends, just want to notify you that the acculturation excersise terminates by August 17th. As directed by His Lordship, the Rt. Rev'd Proff. Dapo F. Asaju. (Ph.d). The Bishop Theologian, and Rector. C.G.T.S. Igbein, Abeokuta......","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,5,4,"female","d85d0a741b8ca9c1c45ce48f8bfd2b2e","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","Everyone changes weither its good or bad, everyone goes through a dramitcic change. I change and i realized i don't like change. I lost all of my good friends over a stupid fight and now we want 2 kick each others ass. I also woke up a little, grew a little, I realized tht my life itsn't tht best...","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,5,3,"male","3488128","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","Where did we all go? Mentally, that is Somewhere we got lost Somehow we've forgotten Life takes over Everyday life Rememeber your childhood Remember your children What will they think of us? our values disappeared Somewhere we got lost... Copyright ©2004Voices of nature surround me friends I have...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,2,2,"female","3462659","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","I was going to continue with my Maui trip but have decided to drop that due to the lack of interest that I have in repeating a trip that I spent mostly reading and lounging by the pool. In less that six days I leave for four weeks to go to Camp Stewart. An all boys camp (hell on Earth...) with li...","4: Somewhat Masculine","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,4,1,"male","3520883","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","When Britt Reid's daddy, LA's most favored and also well respected press authority, suddenly dies he's struck an instant friendship together with his dad's assistant Kato, who is really commendable as being the most industrious amongst their staff. He has left his former directionless life in the...","3: Neutral","1: Not Confident. You were unsure or found the text ambiguous",NA,"PAN13-EN","I agree",NA,3,1,"male","15b9800f0dba08119ce776df50c59be2","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","As many of you know I will be traveling to Europe this summer. I will be away from July 17th thru August 1st. I will be departing Miami International Airport at 7:00 PM aboard Swiss International Airlines, flight LX065. The aircraft is an Airbus A330-200, and when I arrive I will be aboard flight...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"male","3837751","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","I'm sure that you surely learned that creating your own music beats is hard and not cheap. If you wish to create excellent songs, you will need to own the hottest sound producing tools or ideally a complete professional studio along with the necessary equipment to get the maximum out of each and ...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,3,2,"male","cbc609115d66c6193ed22a0347ac59a4","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","The winter was particularly brutal that year. Especially since the town was industrial, the wind seemed even more biting. The season had come on all of a sudden, when it seemed that nature was still bountiful. The sharp ice jealously safeguarded the berries from harvest. Nonetheless, the trains ran on schedule.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,2,2,"Female","19597","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","If you have been reading up on best skin care products for women, then you could have a good understanding of what is out there on the net. Perhaps you could have worked out that not all you have discovered will apply to you. The thing about it is that you have to think about associated topics th...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,3,2,"male","beb87fdc77466cb204571a3ee94097be","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","Monday~23/08/04~Tired Out Hey ppl. Long time no write... haha. just came back from tuition... Thank goodness i didn die. We had this new relief teacher and she is kinda scary. Hehe... Guess wat. Did i tell u pips bout e guys at tuition? Ya they said tt the actual teacher went to do breakdancing.....","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,2,2,"female","4245529","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","Manual Article Submission falls under the category of Article submission which can be safely considered as one of the most happening branches of Search Engine Optimization (SEO) in this generation. Articles are written for various purposes, be it commercial or critical and crucial, but its beauty...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,3,2,"female","c62829fe6a97b6bcf1fb07356edf6761","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman.","3: Neutral","1: Not Confident. You were unsure or found the text ambiguous",NA,"PASTEL","I agree",NA,3,1,"Male","2904","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
"656c0f1618254f26a3af602e","I've been down the trail of trying to gain weight for decades. I've tried lots of things and now have learned a lot. I spent years just blindly while using the next 'big' thing. Giant mistake. I never did all harm but I did waste a lot of cash, time and got rather frustrated. What I did establish...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,2,2,"female","b09c6d4a1eb7ed580f98ebcd86a0aa89","","67aa5cad9f1715a70033acb9","APPROVED","Not Applicable",2025-02-10 20:08:19.975,2025-02-10 20:27:45.398,2025-02-10 20:27:47.912,2025-02-10 20:27:46.334372,1166,"C1DSW210",852,"51","Female","Black","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/",NA
